日期,主力合约,期货价格,现货价格,基差,到期日,剩余天数,期内分红,矫正基差,主力年化基差(%),年化基差(%)
2025-07-18,IC2509,6000.8,6099.6104,-98.8104,2025-09-19,63,7.4983,-91.3121,-8.6732,-8.6732
2025-07-21,IC2509,6055.6,6161.3086,-105.7086,2025-09-19,60,7.3178,-98.3908,-9.7146,-9.7146
2025-07-22,IC2509,6129.4,6213.4072,-84.0072,2025-09-19,59,7.0567,-76.9505,-7.6617,-7.6617
2025-07-23,IC2509,6120.0,6196.7577,-76.7577,2025-09-19,58,7.0567,-69.701,-7.0785,-7.0785
2025-07-24,IC2509,6226.0,6293.5984,-67.5984,2025-09-19,57,7.0119,-60.5865,-6.1645,-6.1645
2025-07-25,IC2509,6216.0,6299.5908,-83.5908,2025-09-19,56,5.6004,-77.9904,-8.0693,-8.0693
2025-07-28,IC2509,6222.0,6323.4198,-101.4198,2025-09-19,53,4.7885,-96.6313,-10.5241,-10.5241
2025-07-29,IC2509,6263.0,6356.1327,-93.1327,2025-09-19,52,4.3829,-88.7498,-9.8009,-9.8009
2025-07-30,IC2509,6215.4,6314.6873,-99.2873,2025-09-19,51,4.2142,-95.0731,-10.7753,-10.7753
2025-07-31,IC2509,6124.0,6226.3432,-102.3432,2025-09-19,50,3.389,-98.9542,-11.6018,-11.6018
2025-08-01,IC2509,6104.0,6213.2014,-109.2014,2025-09-19,49,2.98,-106.2214,-12.7348,-12.7348
2025-08-04,IC2509,6169.0,6261.7313,-92.7313,2025-09-19,46,2.98,-89.7513,-11.3732,-11.3732
2025-08-05,IC2509,6198.6,6303.2359,-104.6359,2025-09-19,45,2.9328,-101.7031,-13.0873,-13.0873
2025-08-06,IC2509,6263.2,6357.3769,-94.1769,2025-09-19,44,2.7906,-91.3863,-11.9246,-11.9246
2025-08-07,IC2509,6226.4,6337.5425,-111.1425,2025-09-19,43,2.5081,-108.6344,-14.5503,-14.5503
2025-08-08,IC2509,6227.0,6323.4999,-96.4999,2025-09-19,42,1.4899,-95.01,-13.0574,-13.0574
2025-08-11,IC2509,6298.8,6391.7595,-92.9595,2025-09-19,39,1.4899,-91.4696,-13.3932,-13.3932
2025-08-12,IC2509,6299.0,6384.982,-85.982,2025-09-19,38,1.4179,-84.5641,-12.7214,-12.7214
