日期,主力合约,期货价格,现货价格,基差,到期日,剩余天数,期内分红,矫正基差,主力年化基差(%),年化基差(%)
2025-05-19,IF2506,3843.2,3877.1453,-33.9453,2025-06-20,32,13.1048,-20.8405,-6.1311,-6.1311
2025-05-20,IF2506,3865.4,3898.1705,-32.7705,2025-06-20,31,12.4994,-20.2711,-6.1228,-6.1228
2025-05-21,IF2506,3881.2,3916.3807,-35.1807,2025-06-20,30,11.446,-23.7347,-7.3735,-7.3735
2025-05-22,IF2506,3879.6,3913.8651,-34.2651,2025-06-20,29,11.3141,-22.951,-7.3806,-7.3806
2025-05-23,IF2506,3846.2,3882.2741,-36.0741,2025-06-20,28,10.9078,-25.1663,-8.4502,-8.4502
2025-05-26,IF2506,3831.2,3860.1067,-28.9067,2025-06-20,25,10.6399,-18.2668,-6.909,-6.909
2025-05-27,IF2506,3809.2,3839.3969,-30.1969,2025-06-20,24,10.5782,-19.6187,-7.7712,-7.7712
2025-05-28,IF2506,3805.0,3836.2366,-31.2366,2025-06-20,23,10.2806,-20.956,-8.669,-8.669
2025-05-29,IF2506,3832.8,3858.6998,-25.8998,2025-06-20,22,9.9947,-15.9051,-6.8386,-6.8386
2025-05-30,IF2506,3822.4,3840.2323,-17.8323,2025-06-20,21,9.4509,-8.3814,-3.7935,-3.7935
2025-06-03,IF2506,3824.8,3852.0127,-27.2127,2025-06-20,17,9.4509,-17.7618,-9.9002,-9.9002
2025-06-04,IF2506,3844.6,3869.4767,-24.8767,2025-06-20,16,9.4509,-15.4258,-9.0943,-9.0943
